row_index,draw,family,optimizer,imputed_reduction
254,26,CNOT,hybrid_phase1_2,1.0
255,26,Oracle,greedy_phase1,0.3551667335171907
256,26,Oracle,commutation_phase2,0.0
257,26,Oracle,hybrid_phase1_2,0.34774633930719834
261,26,RandomClifford,greedy_phase1,0.40371721162745544
262,26,RandomClifford,commutation_phase2,0.04513456308757878
263,26,RandomClifford,hybrid_phase1_2,0.3295223720027498
264,26,SurfaceCode,greedy_phase1,0.0
265,26,SurfaceCode,commutation_phase2,0.0
266,26,SurfaceCode,hybrid_phase1_2,0.0
214,27,CNOT,greedy_phase1,1.0
215,27,CNOT,commutation_phase2,0.0
216,27,CNOT,hybrid_phase1_2,1.0
217,27,Oracle,greedy_phase1,0.29267997848837807
218,27,Oracle,commutation_phase2,0.0
219,27,Oracle,hybrid_phase1_2,0.1725112478516242
223,27,RandomClifford,greedy_phase1,0.09217296174822368
224,27,RandomClifford,commutation_phase2,0.07561803493990987
225,27,RandomClifford,hybrid_phase1_2,0.25982788507555826
226,27,SurfaceCode,greedy_phase1,0.0
227,27,SurfaceCode,commutation_phase2,0.0
228,27,SurfaceCode,hybrid_phase1_2,0.0
230,27,GHZ,greedy_phase1,0.0
231,27,GHZ,commutation_phase2,0.0
232,27,GHZ,hybrid_phase1_2,0.0
233,27,CNOT,greedy_phase1,1.0
234,27,CNOT,commutation_phase2,0.0
235,27,CNOT,hybrid_phase1_2,1.0
236,27,Oracle,greedy_phase1,0.3668151865419981
237,27,Oracle,commutation_phase2,0.0
238,27,Oracle,hybrid_phase1_2,0.33344057693912765
242,27,RandomClifford,greedy_phase1,0.22419434466811566
243,27,RandomClifford,commutation_phase2,0.0469254094184678
244,27,RandomClifford,hybrid_phase1_2,0.10528613662096795
245,27,SurfaceCode,greedy_phase1,0.0
246,27,SurfaceCode,commutation_phase2,0.0
247,27,SurfaceCode,hybrid_phase1_2,0.0
249,27,GHZ,greedy_phase1,0.0
250,27,GHZ,commutation_phase2,0.0
251,27,GHZ,hybrid_phase1_2,0.0
252,27,CNOT,greedy_phase1,1.0
253,27,CNOT,commutation_phase2,0.0
254,27,CNOT,hybrid_phase1_2,1.0
255,27,Oracle,greedy_phase1,0.23768375711394799
256,27,Oracle,commutation_phase2,0.0
257,27,Oracle,hybrid_phase1_2,0.3957150239374096
261,27,RandomClifford,greedy_phase1,0.3017168638000955
262,27,RandomClifford,commutation_phase2,0.06829280404208697
263,27,RandomClifford,hybrid_phase1_2,0.13862201184669823
264,27,SurfaceCode,greedy_phase1,0.0
265,27,SurfaceCode,commutation_phase2,0.0
266,27,SurfaceCode,hybrid_phase1_2,0.0
214,28,CNOT,greedy_phase1,1.0
215,28,CNOT,commutation_phase2,0.0
216,28,CNOT,hybrid_phase1_2,1.0
217,28,Oracle,greedy_phase1,0.48587766904809265
218,28,Oracle,commutation_phase2,0.0
219,28,Oracle,hybrid_phase1_2,0.42524641120174295
223,28,RandomClifford,greedy_phase1,0.27827955496893564
224,28,RandomClifford,commutation_phase2,0.030011862173751746
225,28,RandomClifford,hybrid_phase1_2,0.14685852387631496
226,28,SurfaceCode,greedy_phase1,0.0
227,28,SurfaceCode,commutation_phase2,0.0
228,28,SurfaceCode,hybrid_phase1_2,0.0
230,28,GHZ,greedy_phase1,0.0
231,28,GHZ,commutation_phase2,0.0
232,28,GHZ,hybrid_phase1_2,0.0
233,28,CNOT,greedy_phase1,1.0
234,28,CNOT,commutation_phase2,0.0
235,28,CNOT,hybrid_phase1_2,1.0
236,28,Oracle,greedy_phase1,0.38872754570625045
237,28,Oracle,commutation_phase2,0.0
238,28,Oracle,hybrid_phase1_2,0.36518840817572334
242,28,RandomClifford,greedy_phase1,0.3943536528369511
243,28,RandomClifford,commutation_phase2,0.032619581251019755
244,28,RandomClifford,hybrid_phase1_2,0.22382458679033865
245,28,SurfaceCode,greedy_phase1,0.0
246,28,SurfaceCode,commutation_phase2,0.0
247,28,SurfaceCode,hybrid_phase1_2,0.0
249,28,GHZ,greedy_phase1,0.0
250,28,GHZ,commutation_phase2,0.0
251,28,GHZ,hybrid_phase1_2,0.0
252,28,CNOT,greedy_phase1,1.0
253,28,CNOT,commutation_phase2,0.0
254,28,CNOT,hybrid_phase1_2,1.0
255,28,Oracle,greedy_phase1,0.3146751187536942
256,28,Oracle,commutation_phase2,0.0
257,28,Oracle,hybrid_phase1_2,0.5318614482591789
261,28,RandomClifford,greedy_phase1,0.2507994539217561
262,28,RandomClifford,commutation_phase2,0.10290440118705527
263,28,RandomClifford,hybrid_phase1_2,0.22496463170309935
264,28,SurfaceCode,greedy_phase1,0.0
265,28,SurfaceCode,commutation_phase2,0.0
266,28,SurfaceCode,hybrid_phase1_2,0.0
214,29,CNOT,greedy_phase1,1.0
215,29,CNOT,commutation_phase2,0.0
216,29,CNOT,hybrid_phase1_2,1.0
217,29,Oracle,greedy_phase1,0.2201420969395264
218,29,Oracle,commutation_phase2,0.0
219,29,Oracle,hybrid_phase1_2,0.3412525186188833
223,29,RandomClifford,greedy_phase1,0.4844847610347086
224,29,RandomClifford,commutation_phase2,0.006144165108829138
225,29,RandomClifford,hybrid_phase1_2,0.2019742562472499
226,29,SurfaceCode,greedy_phase1,0.0
227,29,SurfaceCode,commutation_phase2,0.0
228,29,SurfaceCode,hybrid_phase1_2,0.0
230,29,GHZ,greedy_phase1,0.0
231,29,GHZ,commutation_phase2,0.0
232,29,GHZ,hybrid_phase1_2,0.0
233,29,CNOT,greedy_phase1,1.0
234,29,CNOT,commutation_phase2,0.0
235,29,CNOT,hybrid_phase1_2,1.0
236,29,Oracle,greedy_phase1,0.2780456193885706
237,29,Oracle,commutation_phase2,0.0
238,29,Oracle,hybrid_phase1_2,0.27765037725811553
242,29,RandomClifford,greedy_phase1,0.5402429006672863
243,29,RandomClifford,commutation_phase2,0.01933050424234144
244,29,RandomClifford,hybrid_phase1_2,0.175669716778479
245,29,SurfaceCode,greedy_phase1,0.0
246,29,SurfaceCode,commutation_phase2,0.0
247,29,SurfaceCode,hybrid_phase1_2,0.0
249,29,GHZ,greedy_phase1,0.0
250,29,GHZ,commutation_phase2,0.0
251,29,GHZ,hybrid_phase1_2,0.0
252,29,CNOT,greedy_phase1,1.0
253,29,CNOT,commutation_phase2,0.0
254,29,CNOT,hybrid_phase1_2,1.0
255,29,Oracle,greedy_phase1,0.2803814937468756
256,29,Oracle,commutation_phase2,0.0
257,29,Oracle,hybrid_phase1_2,0.34311645591130663
261,29,RandomClifford,greedy_phase1,0.31026615678406466
262,29,RandomClifford,commutation_phase2,0.0534449291579636
263,29,RandomClifford,hybrid_phase1_2,0.3236343729781465
264,29,SurfaceCode,greedy_phase1,0.0
265,29,SurfaceCode,commutation_phase2,0.0
266,29,SurfaceCode,hybrid_phase1_2,0.0
214,30,CNOT,greedy_phase1,1.0
215,30,CNOT,commutation_phase2,0.0
216,30,CNOT,hybrid_phase1_2,1.0
217,30,Oracle,greedy_phase1,0.48241034346870065
218,30,Oracle,commutation_phase2,0.0
219,30,Oracle,hybrid_phase1_2,0.40384884488525885
223,30,RandomClifford,greedy_phase1,0.2310151352484291
224,30,RandomClifford,commutation_phase2,0.019697387294300678
225,30,RandomClifford,hybrid_phase1_2,0.15395961845372663
226,30,SurfaceCode,greedy_phase1,0.0
227,30,SurfaceCode,commutation_phase2,0.0
228,30,SurfaceCode,hybrid_phase1_2,0.0
230,30,GHZ,greedy_phase1,0.0
231,30,GHZ,commutation_phase2,0.0
232,30,GHZ,hybrid_phase1_2,0.0
233,30,CNOT,greedy_phase1,1.0
234,30,CNOT,commutation_phase2,0.0
235,30,CNOT,hybrid_phase1_2,1.0
236,30,Oracle,greedy_phase1,0.5711587810155541
237,30,Oracle,commutation_phase2,0.0
238,30,Oracle,hybrid_phase1_2,0.3902244502890775
242,30,RandomClifford,greedy_phase1,0.2983541688957291
243,30,RandomClifford,commutation_phase2,0.03598343582257825
244,30,RandomClifford,hybrid_phase1_2,0.1857615981091672
245,30,SurfaceCode,greedy_phase1,0.0
246,30,SurfaceCode,commutation_phase2,0.0
247,30,SurfaceCode,hybrid_phase1_2,0.0
249,30,GHZ,greedy_phase1,0.0
250,30,GHZ,commutation_phase2,0.0
251,30,GHZ,hybrid_phase1_2,0.0
252,30,CNOT,greedy_phase1,1.0
253,30,CNOT,commutation_phase2,0.0
254,30,CNOT,hybrid_phase1_2,1.0
255,30,Oracle,greedy_phase1,0.16929371050608058
256,30,Oracle,commutation_phase2,0.0
257,30,Oracle,hybrid_phase1_2,0.32656287770801
261,30,RandomClifford,greedy_phase1,0.1757181058474634
262,30,RandomClifford,commutation_phase2,0.015571125556204792
263,30,RandomClifford,hybrid_phase1_2,0.07867134358259377
264,30,SurfaceCode,greedy_phase1,0.0
265,30,SurfaceCode,commutation_phase2,0.0
266,30,SurfaceCode,hybrid_phase1_2,0.0
214,31,CNOT,greedy_phase1,1.0
215,31,CNOT,commutation_phase2,0.0
216,31,CNOT,hybrid_phase1_2,1.0
217,31,Oracle,greedy_phase1,0.31806618911251305
218,31,Oracle,commutation_phase2,0.0
219,31,Oracle,hybrid_phase1_2,0.24031194360955818
223,31,RandomClifford,greedy_phase1,0.3447921194573098
224,31,RandomClifford,commutation_phase2,0.037752111445756666
225,31,RandomClifford,hybrid_phase1_2,0.2064660071588295
226,31,SurfaceCode,greedy_phase1,0.0
227,31,SurfaceCode,commutation_phase2,0.0
228,31,SurfaceCode,hybrid_phase1_2,0.0
230,31,GHZ,greedy_phase1,0.0
231,31,GHZ,commutation_phase2,0.0
232,31,GHZ,hybrid_phase1_2,0.0
233,31,CNOT,greedy_phase1,1.0
234,31,CNOT,commutation_phase2,0.0
235,31,CNOT,hybrid_phase1_2,1.0
236,31,Oracle,greedy_phase1,0.27420510298718653
237,31,Oracle,commutation_phase2,0.0
238,31,Oracle,hybrid_phase1_2,0.38185475616919173
242,31,RandomClifford,greedy_phase1,0.22467307535328168
243,31,RandomClifford,commutation_phase2,0.012447461895725815
244,31,RandomClifford,hybrid_phase1_2,0.4657116778582693
245,31,SurfaceCode,greedy_phase1,0.0
246,31,SurfaceCode,commutation_phase2,0.0
247,31,SurfaceCode,hybrid_phase1_2,0.0
249,31,GHZ,greedy_phase1,0.0
250,31,GHZ,commutation_phase2,0.0
251,31,GHZ,hybrid_phase1_2,0.0
252,31,CNOT,greedy_phase1,1.0
253,31,CNOT,commutation_phase2,0.0
254,31,CNOT,hybrid_phase1_2,1.0
255,31,Oracle,greedy_phase1,0.30748025519796957
256,31,Oracle,commutation_phase2,0.0
257,31,Oracle,hybrid_phase1_2,0.414599034591097
261,31,RandomClifford,greedy_phase1,0.18549539671692877
262,31,RandomClifford,commutation_phase2,0.08140264684545766
263,31,RandomClifford,hybrid_phase1_2,0.17300893680214657
264,31,SurfaceCode,greedy_phase1,0.0
265,31,SurfaceCode,commutation_phase2,0.0
266,31,SurfaceCode,hybrid_phase1_2,0.0
214,32,CNOT,greedy_phase1,1.0
215,32,CNOT,commutation_phase2,0.0
216,32,CNOT,hybrid_phase1_2,1.0
217,32,Oracle,greedy_phase1,0.256039267778654
218,32,Oracle,commutation_phase2,0.0
219,32,Oracle,hybrid_phase1_2,0.24841120494997423
223,32,RandomClifford,greedy_phase1,0.09519744052935723
224,32,RandomClifford,commutation_phase2,0.06898150087908503
225,32,RandomClifford,hybrid_phase1_2,0.14132034400198715
226,32,SurfaceCode,greedy_phase1,0.0
227,32,SurfaceCode,commutation_phase2,0.0
228,32,SurfaceCode,hybrid_phase1_2,0.0
230,32,GHZ,greedy_phase1,0.0
231,32,GHZ,commutation_phase2,0.0
232,32,GHZ,hybrid_phase1_2,0.0
233,32,CNOT,greedy_phase1,1.0
234,32,CNOT,commutation_phase2,0.0
235,32,CNOT,hybrid_phase1_2,1.0
236,32,Oracle,greedy_phase1,0.3475093105911618
237,32,Oracle,commutation_phase2,0.0
238,32,Oracle,hybrid_phase1_2,0.23042894927613786
242,32,RandomClifford,greedy_phase1,0.16307299898112237
243,32,RandomClifford,commutation_phase2,0.035269536138587826
244,32,RandomClifford,hybrid_phase1_2,0.11906347744713387
245,32,SurfaceCode,greedy_phase1,0.0
246,32,SurfaceCode,commutation_phase2,0.0
247,32,SurfaceCode,hybrid_phase1_2,0.0
249,32,GHZ,greedy_phase1,0.0
250,32,GHZ,commutation_phase2,0.0
251,32,GHZ,hybrid_phase1_2,0.0
252,32,CNOT,greedy_phase1,1.0
253,32,CNOT,commutation_phase2,0.0
254,32,CNOT,hybrid_phase1_2,1.0
255,32,Oracle,greedy_phase1,0.3426570559790181
256,32,Oracle,commutation_phase2,0.0
257,32,Oracle,hybrid_phase1_2,0.24485708673702994
261,32,RandomClifford,greedy_phase1,0.34384684629604917
262,32,RandomClifford,commutation_phase2,0.07097631974752402
263,32,RandomClifford,hybrid_phase1_2,0.25184349026289277
264,32,SurfaceCode,greedy_phase1,0.0
265,32,SurfaceCode,commutation_phase2,0.0
266,32,SurfaceCode,hybrid_phase1_2,0.0
214,33,CNOT,greedy_phase1,1.0
215,33,CNOT,commutation_phase2,0.0
216,33,CNOT,hybrid_phase1_2,1.0
217,33,Oracle,greedy_phase1,0.08855993995019042
218,33,Oracle,commutation_phase2,0.0
219,33,Oracle,hybrid_phase1_2,0.3883524879979431
223,33,RandomClifford,greedy_phase1,0.36197123347649174
224,33,RandomClifford,commutation_phase2,0.03132534806163167
225,33,RandomClifford,hybrid_phase1_2,0.3546494073631422
226,33,SurfaceCode,greedy_phase1,0.0
227,33,SurfaceCode,commutation_phase2,0.0
228,33,SurfaceCode,hybrid_phase1_2,0.0
230,33,GHZ,greedy_phase1,0.0
231,33,GHZ,commutation_phase2,0.0
232,33,GHZ,hybrid_phase1_2,0.0
233,33,CNOT,greedy_phase1,1.0
234,33,CNOT,commutation_phase2,0.0
235,33,CNOT,hybrid_phase1_2,1.0
236,33,Oracle,greedy_phase1,0.36133526950027905
237,33,Oracle,commutation_phase2,0.0
238,33,Oracle,hybrid_phase1_2,0.3560459602050984
242,33,RandomClifford,greedy_phase1,0.4753779099583174
243,33,RandomClifford,commutation_phase2,0.053660977483326676
244,33,RandomClifford,hybrid_phase1_2,0.22858697109457876
245,33,SurfaceCode,greedy_phase1,0.0
246,33,SurfaceCode,commutation_phase2,0.0
247,33,SurfaceCode,hybrid_phase1_2,0.0
249,33,GHZ,greedy_phase1,0.0
250,33,GHZ,commutation_phase2,0.0
251,33,GHZ,hybrid_phase1_2,0.0
252,33,CNOT,greedy_phase1,1.0
253,33,CNOT,commutation_phase2,0.0
254,33,CNOT,hybrid_phase1_2,1.0
255,33,Oracle,greedy_phase1,0.3955124435602769
256,33,Oracle,commutation_phase2,0.0
257,33,Oracle,hybrid_phase1_2,0.30601463099535403
261,33,RandomClifford,greedy_phase1,0.08430810569007803
262,33,RandomClifford,commutation_phase2,0.08275122015897818
263,33,RandomClifford,hybrid_phase1_2,0.13279194610656397
264,33,SurfaceCode,greedy_phase1,0.0
265,33,SurfaceCode,commutation_phase2,0.0
266,33,SurfaceCode,hybrid_phase1_2,0.0
214,34,CNOT,greedy_phase1,1.0
215,34,CNOT,commutation_phase2,0.0
216,34,CNOT,hybrid_phase1_2,1.0
217,34,Oracle,greedy_phase1,0.20982314180925796
218,34,Oracle,commutation_phase2,0.0
219,34,Oracle,hybrid_phase1_2,0.21785298051088497
223,34,RandomClifford,greedy_phase1,0.17691730892343302
224,34,RandomClifford,commutation_phase2,0.11904218017361026
225,34,RandomClifford,hybrid_phase1_2,0.18490061287380932
226,34,SurfaceCode,greedy_phase1,0.0
227,34,SurfaceCode,commutation_phase2,0.0
228,34,SurfaceCode,hybrid_phase1_2,0.0
230,34,GHZ,greedy_phase1,0.0
231,34,GHZ,commutation_phase2,0.0
232,34,GHZ,hybrid_phase1_2,0.0
233,34,CNOT,greedy_phase1,1.0
234,34,CNOT,commutation_phase2,0.0
235,34,CNOT,hybrid_phase1_2,1.0
236,34,Oracle,greedy_phase1,0.37684556060731234
237,34,Oracle,commutation_phase2,0.0
238,34,Oracle,hybrid_phase1_2,0.26075519412697046
242,34,RandomClifford,greedy_phase1,0.4053836145823782
243,34,RandomClifford,commutation_phase2,0.07925765204266241
244,34,RandomClifford,hybrid_phase1_2,0.1897134638789967
245,34,SurfaceCode,greedy_phase1,0.0
246,34,SurfaceCode,commutation_phase2,0.0
247,34,SurfaceCode,hybrid_phase1_2,0.0
249,34,GHZ,greedy_phase1,0.0
250,34,GHZ,commutation_phase2,0.0
251,34,GHZ,hybrid_phase1_2,0.0
252,34,CNOT,greedy_phase1,1.0
253,34,CNOT,commutation_phase2,0.0
254,34,CNOT,hybrid_phase1_2,1.0
255,34,Oracle,greedy_phase1,0.2807837868907266
256,34,Oracle,commutation_phase2,0.0
257,34,Oracle,hybrid_phase1_2,0.2580296005222486
261,34,RandomClifford,greedy_phase1,0.2823637910601898
262,34,RandomClifford,commutation_phase2,0.041785167764598494
263,34,RandomClifford,hybrid_phase1_2,0.20056578987969487
264,34,SurfaceCode,greedy_phase1,0.0
265,34,SurfaceCode,commutation_phase2,0.0
266,34,SurfaceCode,hybrid_phase1_2,0.0
214,35,CNOT,greedy_phase1,1.0
215,35,CNOT,commutation_phase2,0.0
216,35,CNOT,hybrid_phase1_2,1.0
217,35,Oracle,greedy_phase1,0.3587390278039816
218,35,Oracle,commutation_phase2,0.0
219,35,Oracle,hybrid_phase1_2,0.37810148396250004
223,35,RandomClifford,greedy_phase1,0.1834528144434969
224,35,RandomClifford,commutation_phase2,0.041751585378131985
225,35,RandomClifford,hybrid_phase1_2,0.13475640080258286
226,35,SurfaceCode,greedy_phase1,0.0
227,35,SurfaceCode,commutation_phase2,0.0
228,35,SurfaceCode,hybrid_phase1_2,0.0
230,35,GHZ,greedy_phase1,0.0
231,35,GHZ,commutation_phase2,0.0
232,35,GHZ,hybrid_phase1_2,0.0
233,35,CNOT,greedy_phase1,1.0
234,35,CNOT,commutation_phase2,0.0
235,35,CNOT,hybrid_phase1_2,1.0
236,35,Oracle,greedy_phase1,0.3021268789321222
237,35,Oracle,commutation_phase2,0.0
238,35,Oracle,hybrid_phase1_2,0.6127949204435951
242,35,RandomClifford,greedy_phase1,0.321121360241698
243,35,RandomClifford,commutation_phase2,0.03426528100665923
244,35,RandomClifford,hybrid_phase1_2,0.1412221365286278
245,35,SurfaceCode,greedy_phase1,0.0
246,35,SurfaceCode,commutation_phase2,0.0
247,35,SurfaceCode,hybrid_phase1_2,0.0
249,35,GHZ,greedy_phase1,0.0
250,35,GHZ,commutation_phase2,0.0
251,35,GHZ,hybrid_phase1_2,0.0
252,35,CNOT,greedy_phase1,1.0
253,35,CNOT,commutation_phase2,0.0
254,35,CNOT,hybrid_phase1_2,1.0
255,35,Oracle,greedy_phase1,0.15076107585896809
256,35,Oracle,commutation_phase2,0.0
257,35,Oracle,hybrid_phase1_2,0.3375602062464388
261,35,RandomClifford,greedy_phase1,0.09320476559080171
262,35,RandomClifford,commutation_phase2,0.07673553520448932
263,35,RandomClifford,hybrid_phase1_2,0.08214384068308798
264,35,SurfaceCode,greedy_phase1,0.0
265,35,SurfaceCode,commutation_phase2,0.0
266,35,SurfaceCode,hybrid_phase1_2,0.0
214,36,CNOT,greedy_phase1,1.0
215,36,CNOT,commutation_phase2,0.0
216,36,CNOT,hybrid_phase1_2,1.0
217,36,Oracle,greedy_phase1,0.2000622767604211
218,36,Oracle,commutation_phase2,0.0
219,36,Oracle,hybrid_phase1_2,0.2013064217061642
223,36,RandomClifford,greedy_phase1,0.15251165853097062
224,36,RandomClifford,commutation_phase2,0.06196137720482546
225,36,RandomClifford,hybrid_phase1_2,0.1339356615067161
226,36,SurfaceCode,greedy_phase1,0.0
227,36,SurfaceCode,commutation_phase2,0.0
228,36,SurfaceCode,hybrid_phase1_2,0.0
230,36,GHZ,greedy_phase1,0.0
231,36,GHZ,commutation_phase2,0.0
232,36,GHZ,hybrid_phase1_2,0.0
233,36,CNOT,greedy_phase1,1.0
234,36,CNOT,commutation_phase2,0.0
235,36,CNOT,hybrid_phase1_2,1.0
236,36,Oracle,greedy_phase1,0.1468035222794189
237,36,Oracle,commutation_phase2,0.0
238,36,Oracle,hybrid_phase1_2,0.3128464226111435
242,36,RandomClifford,greedy_phase1,0.1767170529453306
243,36,RandomClifford,commutation_phase2,0.03241197643200045
244,36,RandomClifford,hybrid_phase1_2,0.30137849150485635
245,36,SurfaceCode,greedy_phase1,0.0
246,36,SurfaceCode,commutation_phase2,0.0
247,36,SurfaceCode,hybrid_phase1_2,0.0
249,36,GHZ,greedy_phase1,0.0
250,36,GHZ,commutation_phase2,0.0
251,36,GHZ,hybrid_phase1_2,0.0
252,36,CNOT,greedy_phase1,1.0
253,36,CNOT,commutation_phase2,0.0
254,36,CNOT,hybrid_phase1_2,1.0
255,36,Oracle,greedy_phase1,0.2554251776247914
256,36,Oracle,commutation_phase2,0.0
257,36,Oracle,hybrid_phase1_2,0.36458636338050204
261,36,RandomClifford,greedy_phase1,0.13618172143479682
262,36,RandomClifford,commutation_phase2,0.08170267391967904
263,36,RandomClifford,hybrid_phase1_2,0.2364343822995439
264,36,SurfaceCode,greedy_phase1,0.0
265,36,SurfaceCode,commutation_phase2,0.0
266,36,SurfaceCode,hybrid_phase1_2,0.0
214,37,CNOT,greedy_phase1,1.0
215,37,CNOT,commutation_phase2,0.0
216,37,CNOT,hybrid_phase1_2,1.0
217,37,Oracle,greedy_phase1,0.196196296305722
218,37,Oracle,commutation_phase2,0.0
219,37,Oracle,hybrid_phase1_2,0.44289394654750375
223,37,RandomClifford,greedy_phase1,0.27284870493273855
224,37,RandomClifford,commutation_phase2,0.01133964114308955
225,37,RandomClifford,hybrid_phase1_2,0.2472414160925031
226,37,SurfaceCode,greedy_phase1,0.0
227,37,SurfaceCode,commutation_phase2,0.0
228,37,SurfaceCode,hybrid_phase1_2,0.0
230,37,GHZ,greedy_phase1,0.0
231,37,GHZ,commutation_phase2,0.0
232,37,GHZ,hybrid_phase1_2,0.0
233,37,CNOT,greedy_phase1,1.0
234,37,CNOT,commutation_phase2,0.0
235,37,CNOT,hybrid_phase1_2,1.0
236,37,Oracle,greedy_phase1,0.4542388280175721
237,37,Oracle,commutation_phase2,0.0
238,37,Oracle,hybrid_phase1_2,0.3815353476413982
242,37,RandomClifford,greedy_phase1,0.31762313324799785
243,37,RandomClifford,commutation_phase2,0.016736664824774355
244,37,RandomClifford,hybrid_phase1_2,0.14901930310923012
245,37,SurfaceCode,greedy_phase1,0.0
246,37,SurfaceCode,commutation_phase2,0.0
247,37,SurfaceCode,hybrid_phase1_2,0.0
249,37,GHZ,greedy_phase1,0.0
250,37,GHZ,commutation_phase2,0.0
251,37,GHZ,hybrid_phase1_2,0.0
252,37,CNOT,greedy_phase1,1.0
253,37,CNOT,commutation_phase2,0.0
254,37,CNOT,hybrid_phase1_2,1.0
255,37,Oracle,greedy_phase1,0.3272938554683349
256,37,Oracle,commutation_phase2,0.0
257,37,Oracle,hybrid_phase1_2,0.25846730977649784
261,37,RandomClifford,greedy_phase1,0.23971750119191196
262,37,RandomClifford,commutation_phase2,0.05617631757240511
263,37,RandomClifford,hybrid_phase1_2,0.16838097224711626
264,37,SurfaceCode,greedy_phase1,0.0
265,37,SurfaceCode,commutation_phase2,0.0
266,37,SurfaceCode,hybrid_phase1_2,0.0
214,38,CNOT,greedy_phase1,1.0
215,38,CNOT,commutation_phase2,0.0
216,38,CNOT,hybrid_phase1_2,1.0
217,38,Oracle,greedy_phase1,0.36705338289023726
218,38,Oracle,commutation_phase2,0.0
219,38,Oracle,hybrid_phase1_2,0.3757889501429272
223,38,RandomClifford,greedy_phase1,0.26655583778552777
224,38,RandomClifford,commutation_phase2,0.03622329108891686
225,38,RandomClifford,hybrid_phase1_2,0.11459468229123665
226,38,SurfaceCode,greedy_phase1,0.0
227,38,SurfaceCode,commutation_phase2,0.0
228,38,SurfaceCode,hybrid_phase1_2,0.0
230,38,GHZ,greedy_phase1,0.0
231,38,GHZ,commutation_phase2,0.0
232,38,GHZ,hybrid_phase1_2,0.0
233,38,CNOT,greedy_phase1,1.0
234,38,CNOT,commutation_phase2,0.0
235,38,CNOT,hybrid_phase1_2,1.0
236,38,Oracle,greedy_phase1,0.2679469190240492
237,38,Oracle,commutation_phase2,0.0
238,38,Oracle,hybrid_phase1_2,0.2629222163059874
242,38,RandomClifford,greedy_phase1,0.12480638515004985
243,38,RandomClifford,commutation_phase2,0.10936829380759136
244,38,RandomClifford,hybrid_phase1_2,0.22627549328449356
245,38,SurfaceCode,greedy_phase1,0.0
246,38,SurfaceCode,commutation_phase2,0.0
247,38,SurfaceCode,hybrid_phase1_2,0.0
249,38,GHZ,greedy_phase1,0.0
250,38,GHZ,commutation_phase2,0.0
251,38,GHZ,hybrid_phase1_2,0.0
252,38,CNOT,greedy_phase1,1.0
253,38,CNOT,commutation_phase2,0.0
254,38,CNOT,hybrid_phase1_2,1.0
255,38,Oracle,greedy_phase1,0.32834739699894344
256,38,Oracle,commutation_phase2,0.0
257,38,Oracle,hybrid_phase1_2,0.3999798029899169
261,38,RandomClifford,greedy_phase1,0.14415099983154622
262,38,RandomClifford,commutation_phase2,0.06355514505392507
263,38,RandomClifford,hybrid_phase1_2,0.21157146740622276
264,38,SurfaceCode,greedy_phase1,0.0
265,38,SurfaceCode,commutation_phase2,0.0
266,38,SurfaceCode,hybrid_phase1_2,0.0
214,39,CNOT,greedy_phase1,1.0
215,39,CNOT,commutation_phase2,0.0
216,39,CNOT,hybrid_phase1_2,1.0
217,39,Oracle,greedy_phase1,0.37173594333462706
218,39,Oracle,commutation_phase2,0.0
219,39,Oracle,hybrid_phase1_2,0.2963741735425341
223,39,RandomClifford,greedy_phase1,0.31640110901643376
224,39,RandomClifford,commutation_phase2,0.027344024362940766
225,39,RandomClifford,hybrid_phase1_2,0.38467298025089636
226,39,SurfaceCode,greedy_phase1,0.0
227,39,SurfaceCode,commutation_phase2,0.0
228,39,SurfaceCode,hybrid_phase1_2,0.0
230,39,GHZ,greedy_phase1,0.0
231,39,GHZ,commutation_phase2,0.0
232,39,GHZ,hybrid_phase1_2,0.0
233,39,CNOT,greedy_phase1,1.0
234,39,CNOT,commutation_phase2,0.0
235,39,CNOT,hybrid_phase1_2,1.0
236,39,Oracle,greedy_phase1,0.365538013442997
237,39,Oracle,commutation_phase2,0.0
238,39,Oracle,hybrid_phase1_2,0.1942580447523125
242,39,RandomClifford,greedy_phase1,0.342789689682839
243,39,RandomClifford,commutation_phase2,0.10060947262029313
244,39,RandomClifford,hybrid_phase1_2,0.285029031989662
245,39,SurfaceCode,greedy_phase1,0.0
246,39,SurfaceCode,commutation_phase2,0.0
247,39,SurfaceCode,hybrid_phase1_2,0.0
249,39,GHZ,greedy_phase1,0.0
250,39,GHZ,commutation_phase2,0.0
251,39,GHZ,hybrid_phase1_2,0.0
252,39,CNOT,greedy_phase1,1.0
253,39,CNOT,commutation_phase2,0.0
254,39,CNOT,hybrid_phase1_2,1.0
255,39,Oracle,greedy_phase1,0.20034819440477328
256,39,Oracle,commutation_phase2,0.0
257,39,Oracle,hybrid_phase1_2,0.2670074258514664
261,39,RandomClifford,greedy_phase1,0.07245444738833351
262,39,RandomClifford,commutation_phase2,0.015458540023330001
263,39,RandomClifford,hybrid_phase1_2,0.11394661141198957
264,39,SurfaceCode,greedy_phase1,0.0
265,39,SurfaceCode,commutation_phase2,0.0
266,39,SurfaceCode,hybrid_phase1_2,0.0
214,40,CNOT,greedy_phase1,1.0
215,40,CNOT,commutation_phase2,0.0
216,40,CNOT,hybrid_phase1_2,1.0
217,40,Oracle,greedy_phase1,0.2611155090487524
218,40,Oracle,commutation_phase2,0.0
219,40,Oracle,hybrid_phase1_2,0.3928102858799198
